43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 2.890715
2, 133.71.254.13, 6.162416
3, 150.99.187.253, 2.885089
4, 150.99.84.105, 8.240844
5, 103.246.232.40, 8.332041
6, 184.104.193.205, 20.461303
7, 184.105.213.117, 96.537947
8, 184.104.194.22, 129.287468
9, 184.105.64.114, 111.080634
10, 184.105.222.97, 125.213219
11, 184.105.64.101, 146.225560
12, None, None
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.727752
2, 133.71.254.13, 8.099126
3, 150.99.187.253, 1.957959
4, 150.99.90.81, 7.326370
5, 103.246.232.40, 7.453348
6, 184.104.193.205, 15.003623
7, 184.105.213.117, 113.570580
8, 184.104.194.22, 128.542797
9, 184.105.64.114, 109.775651
10, 184.105.80.6, 145.097558
11, 184.105.64.101, 145.668857
12, None, None
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.772598
2, 133.71.254.13, 7.909088
3, 150.99.187.253, 2.134055
4, 150.99.90.81, 7.724610
5, 103.246.232.40, 7.791485
6, 184.104.193.205, 14.450161
7, 184.105.213.117, 95.760467
8, 184.105.64.110, 98.933738
9, 184.105.223.177, 136.647104
10, 184.105.80.6, 145.660408
11, 184.105.64.101, 144.582287
12, None, None
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, 216.66.41.114, 145.677619
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.706920
2, 133.71.254.13, 7.071638
3, 150.99.187.253, 1.949211
4, 150.99.90.81, 7.292731
5, 61.200.91.153, 9.969075
6, 129.250.3.107, 116.344693
7, 129.250.7.32, 7.891583
8, 129.250.2.176, 131.127655
9, 129.250.3.17, 124.578358
10, 154.54.9.29, 117.405991
11, 154.54.43.9, 121.105508
12, 154.54.31.190, 127.337410
13, 154.54.43.69, 120.591135
14, 154.24.61.70, 136.283051
15, 154.54.1.6, 143.672657
16, 154.24.61.70, 142.532766
17, 38.142.1.226, 153.240119
18, 104.200.132.141, 138.159137
19, 104.200.132.183, 153.474494
1, 133.71.3.254, 1.695982
2, 133.71.254.13, 5.705029
3, 150.99.187.253, 2.092127
4, 150.99.90.81, 7.467678
5, 61.200.91.153, 9.232202
6, 129.250.3.233, 123.167791
7, 129.250.2.129, 9.994491
8, 129.250.2.118, 118.475102
9, 129.250.6.47, 117.264845
10, 69.174.23.157, 108.847483
11, 89.149.142.162, 183.411770
12, 98.124.184.182, 193.289803
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.691242
2, 133.71.254.13, 5.025708
3, 150.99.187.253, 1.943637
4, 150.99.84.105, 7.323926
5, 61.200.91.153, 11.481773
6, 129.250.3.107, 108.169378
7, 129.250.2.41, 7.938403
